name,url,rss,index
Configurations,http://www.press.jhu.edu/journals/configurations,http://feeds.muse.jhu.edu/journals/configurations/latest_articles.xml,http://muse.jhu.edu/journals/configurations/
Diacritics,http://www.press.jhu.edu/journals/diacritics,http://feeds.muse.jhu.edu/journals/diacritics/latest_articles.xml,http://muse.jhu.edu/journals/diacritics/
Digital Philology: A Journal of Medieval Cultures,http://www.press.jhu.edu/journals/digital_philology,idk,http://muse.jhu.edu/journals/digital_philology/
Eighteenth-Century Studies,http://www.press.jhu.edu/journals/eighteenth-century_studies,http://feeds.muse.jhu.edu/journals/eighteenth-century_studies/latest_articles.xml,http://muse.jhu.edu/journals/eighteenth-century_studies/
ELH: English Literary History,http://www.press.jhu.edu/journals/english_literary_history,http://feeds.muse.jhu.edu/journals/elh/latest_articles.xml,http://muse.jhu.edu/journals/english_literary_history/
The Emily Dickinson Journal,http://www.press.jhu.edu/journals/emily_dickinson_journal,http://feeds.muse.jhu.edu/journals/emily_dickinson_journal/latest_articles.xml,http://muse.jhu.edu/journals/emily_dickinson_journal/
Feminist Formations,http://www.press.jhu.edu/journals/feminist_formations,http://feeds.muse.jhu.edu/journals/feminist_formations/latest_articles.xml,http://muse.jhu.edu/journals/feminist_formations/
German Studies Review,http://www.press.jhu.edu/journals/german_studies_review,http://feeds.muse.jhu.edu/journals/german_studies_review/latest_articles.xml,http://muse.jhu.edu/journals/german_studies_review/
The Henry James Review,http://www.press.jhu.edu/journals/henry_james_review,http://feeds.muse.jhu.edu/journals/henry_james_review/latest_articles.xml,http://muse.jhu.edu/journals/henry_james_review/
Hispania,http://www.press.jhu.edu/journals/hispania,http://feeds.muse.jhu.edu/journals/hispania/latest_articles.xml,http://muse.jhu.edu/journals/hispania/
Historically Speaking,http://www.press.jhu.edu/journals/historically_speaking,http://feeds.muse.jhu.edu/journals/historically_speaking/latest_articles.xml,http://muse.jhu.edu/journals/historically_speaking/
The Hopkins Review,http://www.press.jhu.edu/journals/the_hopkins_review,http://feeds.muse.jhu.edu/journals/the_hopkins_review/latest_articles.xml,http://muse.jhu.edu/journals/the_hopkins_review/
Human Rights Quarterly,http://www.press.jhu.edu/journals/human_rights_quarterly,http://feeds.muse.jhu.edu/journals/human_rights_quarterly/latest_articles.xml,http://muse.jhu.edu/journals/human_rights_quarterly/
Imagine:  Big Ideas for Bright Minds,http://www.press.jhu.edu/journals/imagine,idk,http://muse.jhu.edu/journals/imagine/
Journal of Asian American Studies,http://www.press.jhu.edu/journals/journal_of_asian_american_studies,http://feeds.muse.jhu.edu/journals/journal_of_asian_american_studies/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_asian_american_studies/
Journal of College Student Development,http://www.press.jhu.edu/journals/journal_of_college_student_development,http://feeds.muse.jhu.edu/journals/journal_of_college_student_development/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_college_student_development/
Journal of Colonialism and Colonial History,http://www.press.jhu.edu/journals/journal_of_colonialism_and_colonial_history,http://feeds.muse.jhu.edu/journals/journal_of_colonialism_and_colonial_history/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_colonialism_and_colonial_history/
Journal of Democracy,http://www.press.jhu.edu/journals/journal_of_democracy,http://feeds.muse.jhu.edu/journals/journal_of_democracy/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_democracy/
Journal of Early Christian Studies,http://www.press.jhu.edu/journals/journal_of_early_christian_studies,http://feeds.muse.jhu.edu/journals/journal_of_early_christian_studies/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_early_christian_studies/
Journal of Health Care for the Poor and Underserved,http://www.press.jhu.edu/journals/journal_of_health_care_for_the_poor_and_underserved,http://feeds.muse.jhu.edu/journals/journal_of_health_care_for_the_poor_and_underserved/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_health_care_for_the_poor_and_underserved/
Journal of Late Antiquity,http://www.press.jhu.edu/journals/journal_of_late_antiquity,http://feeds.muse.jhu.edu/journals/journal_of_late_antiquity/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_late_antiquity/
Journal of Modern Greek Studies,http://www.press.jhu.edu/journals/journal_of_modern_greek_studies,http://feeds.muse.jhu.edu/journals/journal_of_modern_greek_studies/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_modern_greek_studies/
Journal of the History of Childhood and Youth,http://www.press.jhu.edu/journals/journal_of_the_history_of_childhood_and_youth,http://feeds.muse.jhu.edu/journals/journal_of_the_history_of_youth_and_childhood/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_the_history_of_childhood_and_youth/
Journal of the History of Philosophy,http://www.press.jhu.edu/journals/journal_of_the_history_of_philosophy,http://feeds.muse.jhu.edu/journals/journal_of_the_history_of_philosophy/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_the_history_of_philosophy/
Journal of Women's History,http://www.press.jhu.edu/journals/journal_of_womens_history,http://feeds.muse.jhu.edu/journals/journal_of_womens_history/latest_articles.xml,http://muse.jhu.edu/journals/journal_of_womens_history/
Kennedy Institute of Ethics Journal,http://www.press.jhu.edu/journals/kennedy_institute_of_ethics_journal,http://feeds.muse.jhu.edu/journals/kennedy_institute_of_ethics_journal/latest_articles.xml,http://muse.jhu.edu/journals/kennedy_institute_of_ethics_journal/
Late Imperial China,http://www.press.jhu.edu/journals/late_imperial_china,http://feeds.muse.jhu.edu/journals/late_imperial_china/latest_articles.xml,http://muse.jhu.edu/journals/late_imperial_china/
L'Esprit Créateur,http://www.press.jhu.edu/journals/lesprit_createur,http://feeds.muse.jhu.edu/journals/lesprit_createur/latest_articles.xml,http://muse.jhu.edu/journals/lesprit_createur/
Library Trends,http://www.press.jhu.edu/journals/library_trends,http://feeds.muse.jhu.edu/journals/library_trends/latest_articles.xml,http://muse.jhu.edu/journals/library_trends/
The Lion and the Unicorn,http://www.press.jhu.edu/journals/lion_and_the_unicorn,http://feeds.muse.jhu.edu/journals/lion_and_the_unicorn/latest_articles.xml,http://muse.jhu.edu/journals/lion_and_the_unicorn/
Literature and Medicine,http://www.press.jhu.edu/journals/literature_and_medicine,http://feeds.muse.jhu.edu/journals/literature_and_medicine/latest_articles.xml,http://muse.jhu.edu/journals/literature_and_medicine/
MFS: Modern Fiction Studies,http://www.press.jhu.edu/journals/modern_fiction_studies,http://feeds.muse.jhu.edu/journals/modern_fiction_studies/latest_articles.xml,http://muse.jhu.edu/journals/modern_fiction_studies/
MLN: Modern Language Notes,http://www.press.jhu.edu/journals/modern_language_notes,http://feeds.muse.jhu.edu/journals/mln/latest_articles.xml,http://muse.jhu.edu/journals/modern_language_notes/
Modernism/modernity,http://www.press.jhu.edu/journals/modernism_modernity,http://feeds.muse.jhu.edu/journals/modernism-modernity/latest_articles.xml,http://muse.jhu.edu/journals/modernism_modernity/
Narrative Inquiry in Bioethics: A Journal of Qualitative Research,http://www.press.jhu.edu/journals/narrative_inquiry_in_bioethics,http://feeds.muse.jhu.edu/journals/narrative_inquiry_in_bioethics/latest_articles.xml,http://muse.jhu.edu/journals/narrative_inquiry_in_bioethics/
New Literary History,http://www.press.jhu.edu/journals/new_literary_history,http://feeds.muse.jhu.edu/journals/new_literary_history/latest_articles.xml,http://muse.jhu.edu/journals/new_literary_history/
Partial Answers: Journal of Literature and the History of Ideas,http://www.press.jhu.edu/journals/partial_answers,http://feeds.muse.jhu.edu/journals/partial_answers/latest_articles.xml,http://muse.jhu.edu/journals/partial_answers/
Perspectives in Biology and Medicine,http://www.press.jhu.edu/journals/perspectives_in_biology_and_medicine,http://feeds.muse.jhu.edu/journals/perspectives_in_biology_and_medicine/latest_articles.xml,http://muse.jhu.edu/journals/perspectives_in_biology_and_medicine/
Philosophy and Literature,http://www.press.jhu.edu/journals/philosophy_and_literature,http://feeds.muse.jhu.edu/journals/philosophy_and_literature/latest_articles.xml,http://muse.jhu.edu/journals/philosophy_and_literature/
"Philosophy, Psychiatry & Psychology",http://www.press.jhu.edu/journals/philosophy_psychiatry_and_psychology,http://feeds.muse.jhu.edu/journals/philosophy_psychiatry_and_psychology/latest_articles.xml,http://muse.jhu.edu/journals/philosophy_psychiatry_and_psychology/
portal: Libraries and the Academy,http://www.press.jhu.edu/journals/portal_libraries_and_the_academy,http://feeds.muse.jhu.edu/journals/portal_libraries_and_the_academy/latest_articles.xml,http://muse.jhu.edu/journals/portal_libraries_and_the_academy/
Postmodern Culture,http://www.press.jhu.edu/journals/postmodern_culture,http://feeds.muse.jhu.edu/journals/postmodern_culture/latest_articles.xml,http://muse.jhu.edu/journals/postmodern_culture/
"Progress in Community Health Partnerships: Research, Education, and Action",http://www.press.jhu.edu/journals/progress_in_community_health_partnerships,http://feeds.muse.jhu.edu/journals/progress_in_community_health_partnerships_research_education_and_action/latest_articles.xml,http://muse.jhu.edu/journals/progress_in_community_health_partnerships/
The Review of Higher Education,http://www.press.jhu.edu/journals/review_of_higher_education,http://feeds.muse.jhu.edu/journals/review_of_higher_education/latest_articles.xml,http://muse.jhu.edu/journals/review_of_higher_education/
Reviews in American History,http://www.press.jhu.edu/journals/reviews_in_american_history,http://feeds.muse.jhu.edu/journals/reviews_in_american_history/latest_articles.xml,http://muse.jhu.edu/journals/reviews_in_american_history/
The SAIS Review of International Affairs,http://www.press.jhu.edu/journals/sais_review,http://feeds.muse.jhu.edu/journals/sais_review/latest_articles.xml,http://muse.jhu.edu/journals/sais_review/
SEL Studies in English Literature 1500-1900,http://www.press.jhu.edu/journals/studies_in_english_literature,http://feeds.muse.jhu.edu/journals/studies_in_english_literature/latest_articles.xml,http://muse.jhu.edu/journals/studies_in_english_literature/
The Sewanee Review,http://www.press.jhu.edu/journals/sewanee_review,http://feeds.muse.jhu.edu/journals/sewanee_review/latest_articles.xml,http://muse.jhu.edu/journals/sewanee_review/
Shakespeare Bulletin,http://www.press.jhu.edu/journals/shakespeare_bulletin,http://feeds.muse.jhu.edu/journals/shakespeare_bulletin/latest_articles.xml,http://muse.jhu.edu/journals/shakespeare_bulletin/
Shakespeare Quarterly,http://www.press.jhu.edu/journals/shakespeare_quarterly,http://feeds.muse.jhu.edu/journals/shakespeare_quarterly/latest_articles.xml,http://muse.jhu.edu/journals/shakespeare_quarterly/
"Sirena: poesia, arte y critica",http://www.press.jhu.edu/journals/sirena,http://feeds.muse.jhu.edu/journals/sirena_poesia_arte_y_critica/latest_articles.xml,http://muse.jhu.edu/journals/sirena/
South Central Review,http://www.press.jhu.edu/journals/south_central_review,http://feeds.muse.jhu.edu/journals/south_central_review/latest_articles.xml,http://muse.jhu.edu/journals/south_central_review/
Spiritus: A Journal of Christian Spirituality,http://www.press.jhu.edu/journals/spiritus,http://feeds.muse.jhu.edu/journals/spiritus/latest_articles.xml,http://muse.jhu.edu/journals/spiritus/
Studies in American Fiction,http://www.press.jhu.edu/journals/studies_in_american_fiction,http://feeds.muse.jhu.edu/journals/studies_in_american_fiction/latest_articles.xml,http://muse.jhu.edu/journals/studies_in_american_fiction/
Technology and Culture,http://www.press.jhu.edu/journals/technology_and_culture,http://feeds.muse.jhu.edu/journals/technology_and_culture/latest_articles.xml,http://muse.jhu.edu/journals/technology_and_culture/
Theatre Journal,http://www.press.jhu.edu/journals/theatre_journal,http://feeds.muse.jhu.edu/journals/theatre_journal/latest_articles.xml,http://muse.jhu.edu/journals/theatre_journal/
Theatre Topics,http://www.press.jhu.edu/journals/theatre_topics,http://feeds.muse.jhu.edu/journals/theatre_topics/latest_articles.xml,http://muse.jhu.edu/journals/theatre_topics/
Theory & Event,http://www.press.jhu.edu/journals/theory_and_event,http://feeds.muse.jhu.edu/journals/theory_and_event/latest_articles.xml,http://muse.jhu.edu/journals/theory_and_event/
Transactions of the American Philological Association,http://www.press.jhu.edu/journals/transactions_of_the_american_philological_association,idk,http://muse.jhu.edu/journals/transactions_of_the_american_philological_association/
Victorian Periodicals Review,http://www.press.jhu.edu/journals/victorian_periodicals_review,http://feeds.muse.jhu.edu/journals/victorian_periodicals_review/latest_articles.xml,http://muse.jhu.edu/journals/victorian_periodicals_review/
The Wallace Stevens Journal,http://www.press.jhu.edu/journals/wallace_stevens_journal,idk,http://muse.jhu.edu/journals/wallace_stevens_journal/
American Psychologist,http://www.apa.org/pubs/journals/amp/index.aspx,http://content.apa.org/journals/amp.rss,http://content.apa.org/journals/amp
Journal of Family Psychology,http://www.apa.org/pubs/journals/fam/index.aspx,http://content.apa.org/journals/fam.rss,http://content.apa.org/journals/fam
Asian American Journal of Psychology,http://www.apa.org/pubs/journals/aap/index.aspx,http://content.apa.org/journals/aap.rss,http://content.apa.org/journals/aap
"Journal of Neuroscience, Psychology, and Economics",http://www.apa.org/pubs/journals/npe/index.aspx,http://content.apa.org/journals/npe.rss,http://content.apa.org/journals/npe
Behavioral Neuroscience,http://www.apa.org/pubs/journals/bne/index.aspx,http://content.apa.org/journals/bne.rss,http://content.apa.org/journals/bne
Journal of Occupational Health Psychology,http://www.apa.org/pubs/journals/ocp/index.aspx,http://content.apa.org/journals/ocp.rss,http://content.apa.org/journals/ocp
Canadian Journal of Behavioural Science,http://www.apa.org/pubs/journals/cbs/index.aspx,http://content.apa.org/journals/cbs.rss,http://content.apa.org/journals/cbs
Journal of Personality and Social Psychology,http://www.apa.org/pubs/journals/psp/index.aspx,http://content.apa.org/journals/psp.rss,http://content.apa.org/journals/psp
Canadian Journal of Experimental Psychology,http://www.apa.org/pubs/journals/cep/index.aspx,http://content.apa.org/journals/cep.rss,http://content.apa.org/journals/cep
Journal of Psychotherapy Integration,http://www.apa.org/pubs/journals/int/index.aspx,http://content.apa.org/journals/int.rss,http://content.apa.org/journals/int
Canadian Psychology,http://www.apa.org/pubs/journals/cap/index.aspx,http://content.apa.org/journals/cap.rss,http://content.apa.org/journals/cap
Journal of Theoretical and Philosophical Psychology,http://www.apa.org/pubs/journals/teo/index.aspx,http://content.apa.org/journals/teo.rss,http://content.apa.org/journals/teo
